 Satellite:           Jason-1
 Date of filtering:   15-May-2015, 16:03:47
 Original file:       Jason-1\Jason-1_ASCII\110\110_001tu_jason1.00_ASCII.txt 
 Allowed ins. flags:  00000000 
 Allowed orb. flags:  00000110 
 St. dev. max limit:  0.2 [m] 
   SWH. threshold:    7 [m] 
 abs(SSH - mssh) threshold:    2 [m] 

             jday	           glat	           glon	           hsat	           ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb	    SumOfCorr-s	            SSH	     SSH - mssh	     SSH - geoh
      1825.52767	     -52.108700	      69.993297	    1352332.242	    1352301.185	     0.135	     5.420	    -0.153	    -0.064	     0.064	    -0.100	    -2.284	    -0.036	    33.755	    34.379	         0	         0	     0.006	    -0.212	         -2.626	         33.683	         -0.072	         -0.696
      1825.52769	     -52.067843	      70.047142	    1352318.636	    1352287.546	     0.133	     5.980	    -0.154	    -0.064	     0.063	    -0.101	    -2.284	    -0.014	    33.830	    34.454	         0	         0	     0.006	    -0.224	         -2.618	         33.708	         -0.122	         -0.746
      1825.52770	     -52.026957	      70.100882	    1352305.014	    1352273.744	     0.121	     5.580	    -0.155	    -0.064	     0.062	    -0.100	    -2.284	    -0.050	    33.947	    34.567	         0	         0	     0.006	    -0.215	         -2.645	         33.915	         -0.032	         -0.652
      1825.52771	     -51.986042	      70.154517	    1352291.378	    1352259.922	     0.117	     5.110	    -0.156	    -0.064	     0.061	    -0.102	    -2.284	    -0.034	    34.107	    34.735	         0	         0	     0.006	    -0.204	         -2.621	         34.077	         -0.030	         -0.658
      1825.52772	     -51.945098	      70.208046	    1352277.727	    1352246.074	     0.099	     5.550	    -0.158	    -0.064	     0.060	    -0.100	    -2.285	    -0.017	    34.320	    34.962	         0	         0	     0.006	    -0.214	         -2.614	         34.267	         -0.053	         -0.695
      1825.52773	     -51.904126	      70.261470	    1352264.062	    1352232.104	     0.080	     5.680	    -0.161	    -0.064	     0.059	    -0.102	    -2.285	    -0.055	    34.598	    35.236	         0	         0	     0.006	    -0.216	         -2.657	         34.615	          0.017	         -0.621
      1825.52775	     -51.863126	      70.314790	    1352250.382	    1352218.090	     0.105	     5.990	    -0.163	    -0.064	     0.058	    -0.101	    -2.285	    -0.047	    34.920	    35.553	         0	         0	     0.006	    -0.223	         -2.656	         34.948	          0.028	         -0.605
      1825.52776	     -51.822097	      70.368004	    1352236.688	    1352204.070	     0.084	     5.970	    -0.167	    -0.064	     0.057	    -0.101	    -2.285	    -0.057	    35.311	    35.950	         0	         0	     0.006	    -0.223	         -2.667	         35.285	         -0.026	         -0.665
      1825.52777	     -51.781040	      70.421115	    1352222.980	    1352189.871	     0.085	     5.870	    -0.172	    -0.064	     0.056	    -0.101	    -2.286	    -0.034	    35.827	    36.470	         0	         0	     0.006	    -0.220	         -2.643	         35.752	         -0.075	         -0.718
      1825.52778	     -51.739954	      70.474122	    1352209.257	    1352175.398	     0.062	     5.520	    -0.176	    -0.065	     0.055	    -0.101	    -2.286	    -0.051	    36.457	    37.101	         0	         2	     0.006	    -0.212	         -2.654	         36.513	          0.056	         -0.588
      1825.52779	     -51.698840	      70.527025	    1352195.520	    1352161.017	     0.121	     5.350	    -0.178	    -0.065	     0.054	    -0.102	    -2.286	    -0.042	    37.123	    37.733	         0	         2	     0.006	    -0.208	         -2.643	         37.146	          0.023	         -0.587
      1825.52780	     -51.657699	      70.579825	    1352181.768	    1352146.866	     0.110	     5.790	    -0.180	    -0.065	     0.053	    -0.102	    -2.286	    -0.022	    37.627	    38.238	         0	         2	     0.006	    -0.218	         -2.634	         37.536	         -0.091	         -0.702
      1825.52782	     -51.616529	      70.632522	    1352168.002	    1352132.626	     0.135	     6.130	    -0.180	    -0.065	     0.052	    -0.103	    -2.287	    -0.058	    38.036	    38.635	         0	         2	     0.006	    -0.227	         -2.682	         38.058	          0.022	         -0.577
      1825.52783	     -51.575332	      70.685115	    1352154.223	    1352118.465	     0.084	     5.630	    -0.173	    -0.065	     0.051	    -0.103	    -2.287	    -0.040	    38.395	    39.021	         0	         2	     0.006	    -0.215	         -2.653	         38.411	          0.016	         -0.610
      1825.52784	     -51.534106	      70.737606	    1352140.429	    1352104.330	     0.136	     5.780	    -0.167	    -0.065	     0.050	    -0.103	    -2.287	    -0.053	    38.782	    39.414	         0	         2	     0.006	    -0.219	         -2.671	         38.770	         -0.012	         -0.644
      1825.52785	     -51.492853	      70.789995	    1352126.620	    1352090.170	     0.097	     5.700	    -0.163	    -0.065	     0.049	    -0.104	    -2.287	    -0.026	    39.119	    39.750	         0	         2	     0.006	    -0.217	         -2.644	         39.094	         -0.025	         -0.656
      1825.52790	     -51.327566	      70.998533	    1352071.248	    1352034.499	     0.109	     6.280	    -0.107	    -0.065	     0.046	    -0.107	    -2.288	    -0.013	    39.486	    40.081	         0	         2	     0.006	    -0.227	         -2.648	         39.397	         -0.089	         -0.684
      1825.52791	     -51.286176	      71.050414	    1352057.371	    1352020.766	     0.088	     5.670	    -0.099	    -0.065	     0.045	    -0.109	    -2.288	    -0.041	    39.186	    39.782	         0	         2	     0.006	    -0.218	         -2.670	         39.275	          0.089	         -0.507
      1825.52792	     -51.244759	      71.102195	    1352043.479	    1352007.278	     0.121	     6.410	    -0.094	    -0.065	     0.044	    -0.109	    -2.288	    -0.026	    38.852	    39.463	         0	         2	     0.006	    -0.234	         -2.672	         38.873	          0.021	         -0.590
      1825.52793	     -51.203314	      71.153875	    1352029.574	    1351993.634	     0.119	     5.920	    -0.093	    -0.065	     0.044	    -0.108	    -2.289	    -0.052	    38.511	    39.112	         0	         2	     0.006	    -0.221	         -2.685	         38.625	          0.114	         -0.487
      1825.52795	     -51.161843	      71.205455	    1352015.655	    1351980.146	     0.100	     6.450	    -0.091	    -0.065	     0.043	    -0.108	    -2.289	    -0.013	    38.144	    38.755	         0	         2	     0.006	    -0.229	         -2.655	         38.164	          0.020	         -0.591
      1825.52796	     -51.120345	      71.256935	    1352001.722	    1351966.524	     0.127	     6.180	    -0.089	    -0.066	     0.042	    -0.108	    -2.289	    -0.042	    37.830	    38.467	         0	         2	     0.006	    -0.227	         -2.684	         37.882	          0.052	         -0.585
      1825.52797	     -51.078820	      71.308315	    1351987.776	    1351952.714	     0.145	     5.850	    -0.087	    -0.066	     0.041	    -0.108	    -2.289	    -0.035	    37.636	    38.274	         0	         2	     0.006	    -0.219	         -2.670	         37.732	          0.096	         -0.542
      1825.52798	     -51.037268	      71.359596	    1351973.816	    1351938.995	     0.110	     6.370	    -0.084	    -0.066	     0.040	    -0.108	    -2.289	    -0.010	    37.498	    38.137	         0	         2	     0.006	    -0.233	         -2.660	         37.481	         -0.017	         -0.656
      1825.52799	     -50.995689	      71.410778	    1351959.843	    1351925.124	     0.089	     6.380	    -0.080	    -0.066	     0.039	    -0.110	    -2.290	    -0.033	    37.381	    38.019	         0	         2	     0.006	    -0.231	         -2.685	         37.404	          0.023	         -0.615
      1825.52800	     -50.954084	      71.461861	    1351945.856	    1351911.204	     0.125	     6.220	    -0.076	    -0.066	     0.038	    -0.109	    -2.290	    -0.010	    37.271	    37.909	         0	         2	     0.006	    -0.227	         -2.658	         37.310	          0.039	         -0.599
      1825.52802	     -50.912453	      71.512845	    1351931.856	    1351897.325	     0.075	     6.240	    -0.071	    -0.066	     0.038	    -0.110	    -2.290	    -0.048	    37.171	    37.813	         0	         2	     0.006	    -0.229	         -2.699	         37.230	          0.059	         -0.583
      1825.52803	     -50.870795	      71.563731	    1351917.842	    1351883.412	     0.134	     6.160	    -0.067	    -0.066	     0.037	    -0.109	    -2.290	    -0.027	    37.084	    37.729	         0	         2	     0.006	    -0.225	         -2.674	         37.104	          0.020	         -0.625
      1825.52804	     -50.829111	      71.614519	    1351903.815	    1351869.333	     0.121	     5.910	    -0.062	    -0.066	     0.036	    -0.111	    -2.291	    -0.055	    37.008	    37.647	         0	         2	     0.006	    -0.222	         -2.703	         37.185	          0.177	         -0.462
      1825.52805	     -50.787400	      71.665209	    1351889.775	    1351855.436	     0.144	     6.110	    -0.057	    -0.066	     0.035	    -0.110	    -2.291	    -0.057	    36.936	    37.570	         0	         2	     0.006	    -0.226	         -2.709	         37.048	          0.112	         -0.522
      1825.52806	     -50.745664	      71.715802	    1351875.722	    1351841.462	     0.131	     6.440	    -0.052	    -0.066	     0.034	    -0.112	    -2.291	    -0.023	    36.878	    37.507	         0	         2	     0.006	    -0.231	         -2.683	         36.943	          0.065	         -0.564
      1825.52808	     -50.703901	      71.766297	    1351861.655	    1351827.343	     0.134	     5.970	    -0.047	    -0.066	     0.034	    -0.110	    -2.291	    -0.041	    36.835	    37.455	         0	         2	     0.006	    -0.222	         -2.690	         37.002	          0.167	         -0.453
      1825.52809	     -50.662112	      71.816695	    1351847.576	    1351813.379	     0.157	     6.380	    -0.041	    -0.066	     0.033	    -0.112	    -2.291	    -0.058	    36.796	    37.411	         0	         2	     0.006	    -0.231	         -2.719	         36.916	          0.120	         -0.495
      1825.52810	     -50.620298	      71.866996	    1351833.483	    1351799.265	     0.136	     6.070	    -0.036	    -0.066	     0.032	    -0.111	    -2.292	    -0.036	    36.769	    37.390	         0	         2	     0.006	    -0.225	         -2.692	         36.910	          0.141	         -0.480
      1825.52811	     -50.578458	      71.917201	    1351819.377	    1351785.271	     0.128	     6.580	    -0.030	    -0.066	     0.031	    -0.112	    -2.292	    -0.009	    36.752	    37.388	         0	         2	     0.006	    -0.235	         -2.677	         36.783	          0.031	         -0.605
      1825.52812	     -50.536592	      71.967309	    1351805.259	    1351771.095	     0.197	     6.410	    -0.025	    -0.067	     0.029	    -0.112	    -2.292	    -0.035	    36.738	    37.380	         0	         2	     0.006	    -0.230	         -2.701	         36.865	          0.127	         -0.515
      1825.52813	     -50.494700	      72.017322	    1351791.127	    1351757.006	     0.092	     6.320	    -0.019	    -0.067	     0.028	    -0.111	    -2.292	    -0.046	    36.713	    37.359	         0	         2	     0.006	    -0.230	         -2.712	         36.833	          0.120	         -0.526
      1825.52815	     -50.452783	      72.067238	    1351776.982	    1351742.875	     0.104	     6.280	    -0.013	    -0.067	     0.028	    -0.109	    -2.293	    -0.023	    36.680	    37.332	         0	         2	     0.006	    -0.229	         -2.687	         36.794	          0.114	         -0.538
      1825.52816	     -50.410840	      72.117059	    1351762.825	    1351728.702	     0.147	     6.070	    -0.007	    -0.067	     0.027	    -0.111	    -2.293	    -0.019	    36.651	    37.297	         0	         2	     0.006	    -0.222	         -2.679	         36.802	          0.151	         -0.495
      1825.52817	     -50.368872	      72.166785	    1351748.655	    1351714.572	     0.105	     6.170	    -0.002	    -0.067	     0.026	    -0.110	    -2.293	    -0.033	    36.626	    37.264	         0	         2	     0.006	    -0.226	         -2.697	         36.780	          0.154	         -0.484
      1825.52818	     -50.326878	      72.216416	    1351734.472	    1351700.408	     0.137	     6.200	     0.004	    -0.067	     0.026	    -0.110	    -2.293	    -0.032	    36.603	    37.248	         0	         2	     0.006	    -0.227	         -2.697	         36.761	          0.158	         -0.487
      1825.52819	     -50.284860	      72.265952	    1351720.277	    1351686.268	     0.105	     6.350	     0.010	    -0.067	     0.025	    -0.110	    -2.293	    -0.037	    36.581	    37.238	         0	         2	     0.006	    -0.229	         -2.705	         36.714	          0.133	         -0.524
      1825.52821	     -50.242816	      72.315393	    1351706.068	    1351672.067	     0.113	     6.260	     0.016	    -0.067	     0.024	    -0.110	    -2.293	    -0.024	    36.559	    37.222	         0	         2	     0.006	    -0.225	         -2.689	         36.690	          0.131	         -0.532
      1825.52822	     -50.200747	      72.364740	    1351691.848	    1351657.926	     0.097	     6.460	     0.022	    -0.067	     0.024	    -0.110	    -2.294	    -0.006	    36.528	    37.202	         0	         2	     0.006	    -0.228	         -2.675	         36.597	          0.069	         -0.605
      1825.52823	     -50.158653	      72.413993	    1351677.614	    1351643.657	     0.080	     6.230	     0.027	    -0.067	     0.023	    -0.110	    -2.294	    -0.014	    36.496	    37.174	         0	         2	     0.006	    -0.227	         -2.683	         36.640	          0.144	         -0.534
